,Song Name,Artist Name,Artist Popularity,Artist Genres,Artist Followers,Danceability,Energy,Track ID,Loudness,Speechiness,Acousticness,Tempo,Key,Instrumentalness,Lyrics,Popularity,Liveness,Valence,Time Signature List,Duration,Hit,Artist Hit
384,Washington Heights ,Miller/Tysen,22,[],368,0.518,0.548,1ZYGJUsYsDbA3NrJZ4UVe2,-7.91,0.0707,0.649,144.911,7,0,nan,14,0.0978,0.537,4,208333,0,0
385,Subway Song ,Miller/Tysen,22,[],368,0.496,0.335,0jrzUqEtSnXIrYjCbv91d5,-9.539,0.0467,0.853,103.847,9,0,nan,14,0.1,0.532,4,268920,0,0
386,Break a Branch ,Miller/Tysen,22,[],368,0.423,0.221,4V4vsIXGQs7cNsqL0YcsZr,-12.148,0.0334,0.899,109.601,7,0,nan,17,0.109,0.268,4,199587,0,0
387,Kansas Highway Sky ,Miller/Tysen,22,[],368,0.498,0.435,1pFlUbokMYlkouvjCokVNr,-7.421,0.0385,0.628,117.594,7,2.42E-06,nan,19,0.0997,0.445,3,256400,0,0
388,Passing Tracy ,Miller/Tysen,22,[],368,0.596,0.363,4Av5lSLtNAxsOu70dyLpds,-8.278,0.0634,0.707,122.724,9,0.000417,nan,16,0.39,0.403,4,216693,0,0
389,Lost ,Miller/Tysen,22,[],368,0.777,0.476,4akYjQahIEM2RqtL0K6t7p,-8.896,0.116,0.654,135.036,2,0,gee look familiar familiar know ive seen dozen time youre stream hello stream welcome back thought lost crossed mustve dream losing steam losing steam hike appalachian trail boyfriend call date hike great outdoors like great somehow lost im type lose thing beauty pageant school election mother pearl earring missing girlfriend mauled bear there headline news somehow lost mountain mighty hard lose made circle giant circle,17,0.143,0.776,4,188067,0,0
390,Poor Little Patty ,Miller/Tysen,22,[],368,0.426,0.398,7lJZKk1eMXwUE4o9eBWhf8,-5.419,0.0339,0.709,176.122,8,3.23E-06,nan,15,0.227,0.634,3,218280,0,0
391,Lullaby ,Miller/Tysen,22,[],368,0.55,0.428,6omDDRkKENmNms9xqIsmMZ,-10.588,0.0335,0.572,79.947,2,0,nan,16,0.0982,0.442,4,267187,0,0
392,Wilson ,Miller/Tysen,22,[],368,0.416,0.589,4OX9NqQZJvGwCGKOz7OntB,-7.44,0.202,0.65,198.155,7,0,nan,13,0.12,0.686,3,286093,0,0
393,Spring Cleaning ,Miller/Tysen,22,[],368,0.705,0.501,4Z9UpICzOY5bxGNIbHOm0r,-6.696,0.041,0.752,132.882,5,0,nan,17,0.25,0.531,4,182467,0,0
394,Shine ,Miller/Tysen,22,[],368,0.397,0.461,31MmMAmwdz2fVaNff0XzPn,-7.917,0.075,0.627,130.111,8,0,nan,14,0.112,0.328,4,292200,0,0
395,Wildflowers ,Miller/Tysen,22,[],368,0.266,0.282,4ssIZbnkcMxWIvAZb1qv42,-9.226,0.0317,0.935,53.657,7,1.72E-05,nan,15,0.112,0.274,4,203827,0,0
396,Growing Up ,Miller/Tysen,22,[],368,0.631,0.266,2jG7ZRhq7vbikgqe15tmPx,-9.744,0.0545,0.9,110.569,0,0,nan,15,0.0508,0.674,5,191640,0,0
397,I Could Go Back ,Miller/Tysen,22,[],368,0.307,0.368,5Kc7M4esDJKGqn6agNQe5a,-6.358,0.0364,0.786,177.755,7,1.49E-06,nan,15,0.085,0.263,4,222600,0,0
398,One of These Nights ,Miller/Tysen,22,[],368,0.288,0.318,4HbpAyb3C3GQZrBOR8jNXy,-8.071,0.0312,0.847,115.955,5,7.93E-05,nan,15,0.08,0.187,3,288280,0,0
399,Unbreakable,Michael Jackson,86,['pop'],6920822,0.798,0.824,5L9anTQJGLyRObYDYvLWdh,-0.933,0.144,0.0314,94.017,1,0.0933,im wondering think get anything seems like youd get ive im still around dont ever make mistake baby ive got take there way youll ever get cant see youll never ever hurt cause wont let see im much baby cant believe cant conceive cant touch cause im untouchable know hate cant take youll never break cause im unbreakable cant stop even though think block youve done thing bury underneath pain im steady laughin surfacing dont ever make mistake baby ive got take there way youll ever get cant see youll never ever hurt,51,0.0665,0.851,4,385200,1,1
400,Heartbreaker,Michael Jackson,86,['pop'],6920822,0.843,0.947,0L0wNdB2KJjQrymVBkMnAq,-2.721,0.0907,0.0184,136.998,1,0.000366,deceitful eye shes got come get thigh know low go speaks line control mind wherever go know eye follow blew kiss swear meant spoke body goal take control cant believe cant tell girl cant take known heartbreaker girl cant take seen right shes heartbreaker girl cant take seen coming heartbreaker girl cant take seen right shes heartbreaker play game innocent face didnt know heartbreaking case action confess put test surprised caught inside shes thinking never know an shell keep playing let go hope time finally realize im onto game shell get played girl cant take known heartbreaker girl cant take,44,0.0888,0.847,4,309600,0,1
401,Invincible,Michael Jackson,86,['pop'],6920822,0.821,0.672,4HK6hmgMwGXHo3lUUNkiem,-1.579,0.121,0.0435,94.156,1,1.21E-05,could tear wall keep apart know could claim heart perfect love start girl wont approve thing still say aint cool there somebody else cant love like say hell treat well cant treat like he buying diamond pearl cant like he taking across world cant trick like aint feelin shes invincible anything shes invincible even beg plead shes invincible girl wont give shes invincible many time ive told thing would cant seem get matter try tell seem aint checking know could could ever dream,44,0.0702,0.544,4,285600,0,1
402,Break of Dawn,Michael Jackson,86,['pop'],6920822,0.658,0.648,5UHM8Z6GXhaB6RUlBemByI,-3.074,0.106,0.39,81.007,1,0,hold hand feel touch body cling mine makin love way another night remember walking park night kiss touch nothing much let blow touch go love never leave alone house love people talk people say game oh ill never let go come girl got make sweet love til break dawn dont want sun shine wanna make love magic eye heart dont know im gonna cant stop lovin wont stop til break dawn makin love hold hand feel sweat yes youve got nervous yet let groove let soothe let take cruise there imagination workin never ever wanted dream place youve never known,49,0.127,0.409,4,331560,1,1
403,Heaven Can Wait,Michael Jackson,86,['pop'],6920822,0.706,0.685,1AZXNAVDD9ZFIEKySgflFz,-3.669,0.0837,0.56,117.448,11,0,tell angel dont want leave baby alone dont want nobody else hold thats chance ill take baby ill stay heaven wait angel took earth would tell bring back chance ill take maybe ill stay heaven wait youre beautiful moment spent simply wonderful love girl incredible dont know id cant world could go every night pray lord come wake wouldnt want go cant see face cant hold close good would heaven angel came id tell tell angel dont want leave baby alone dont want nobody else hold thats chance ill take,48,0.22,0.444,4,288533,1,1
404,You Rock My World,Michael Jackson,86,['pop'],6920822,0.854,0.673,1Lhwn4PqeGpM4LTVUowW76,-3.132,0.185,0.038,95,4,0.000227,life never cause girl came changed way walk way talk cannot explain thing feel girl know true stay fulfill dream ill need feel right ive searched perfect love life feel like finally found perfect love time come girl rocked world know everything give rarest love whod think id find someone like call mine rocked world know everything give rarest love whod think id find someone like call mine time knew love would bring happiness tried keep sanity ive waited patiently girl know seems life complete love thats true keep think finally found perfect love ive searched life think id find,66,0.255,0.955,4,337733,1,1
405,Butterflies,Michael Jackson,86,['pop'],6920822,0.708,0.655,0rT9f5BSZrZ6DvzfBEckG0,-2.69,0.0883,0.0583,89.99,8,2.10E-06,got walk away pas dont acknowledge smile try say hello yeah got answer call im trying get keep wondering sigh wanna touch wanna touch kiss wish could tonight cause give butterfly inside inside got say must dreaming cant real youre still feel near caress let taste u blissful listen,60,0.11,0.545,4,279160,1,1
406,Speechless,Michael Jackson,86,['pop'],6920822,0.459,0.37,1O1LkHTi3Lep9OHE8BvOVe,-8.041,0.0471,0.565,133.907,7,0,love magical thats feel word explain gone grace expression passion world world way explain tell feel speechless speechless thats make feel though im far away nothing real im lost word dont know say head spinning like carousel silently pray,48,0.234,0.118,4,198373,1,1
407,2000 Watts,Michael Jackson,86,['pop'],6920822,0.763,0.742,4aTYZL8uyGXAdmWOQy4Wgx,-3.113,0.155,0.0094,90.503,0,0.0116,may apply 3d glass proceed 2000 watt 2000 watt 2000 watt 2000 watt 2000 watt 2000 watt 2000 watt 2000 watt bass note treble stereo control low go enough make juice flow press play dont stop rotate hot feel im real im everything need tell whats deal 2000 watt 8 ohm 200 volt real strong much fuse blown careful say dont overload 2000 watt 8 ohm 200 volt real strong much fuse blown careful say dont overload,43,0.0672,0.242,4,264000,0,1
408,You Are My Life,Michael Jackson,86,['pop'],6920822,0.619,0.568,4ybCcJqXdPRLtz9Dfy92t4,-5.058,0.0349,0.155,130.201,6,0,alone lost world stranger one trust lonely suddenly appeared cloudy clear took away fear brought back life sun make shine like star twinkle night moon glow heart youre daytime nighttime world youre life wake everyday smile upon face tear pain cause love help understand love answer im better man since taught sharing life,45,0.188,0.214,3,273000,0,1
409,Privacy,Michael Jackson,86,['pop'],6920822,0.732,0.769,53NdDxLiNn7VSgDVi9KsYl,-1.828,0.0634,0.117,82.047,7,0,aint picture enough go much get story need bury youve got people confused tell story choose try get lose man really keep stalking invading privacy wont let cause camera cant control mind know youll even sell soul get story sold need privacy need privacy paparazzo,42,0.0359,0.835,4,304160,0,1
410,Don't Walk Away,Michael Jackson,86,['pop'],6920822,0.54,0.491,1KWt1O0TZcdCkg3WIvkQaK,-5.749,0.0327,0.492,139.717,9,0,dont walk away see cant find right thing say tried pain get way tell youll stay get knee pray stop losing begin say there nothing left walk away close eye,42,0.155,0.0991,4,264200,0,1
411,Cry,Michael Jackson,86,['pop'],6920822,0.664,0.503,0wJelplx8NfzfyagNVaOVI,-5.979,0.0366,0.367,85.011,2,0,somebody shake wind blow somebody missing friend somebody lacking hero clue gonna end story buried untold someone hiding truth mystery unfold sun ever shine blind man eye cry change world touch sky youre chosen one cry time tonight people laugh theyre feeling sad,43,0.113,0.462,4,300693,0,1
412,The Lost Children,Michael Jackson,86,['pop'],6920822,0.342,0.346,00MAeOlplKSab33lINpZds,-6.913,0.0305,0.615,83.955,11,3.68E-05,pray father pray mother wishing family well sing song wishing kissing missing one lost child one lost child one lost child wishing well wishing home sit addressing counting blessing,42,0.0847,0.273,3,238960,0,1
413,Whatever Happens,Michael Jackson,86,['pop'],6920822,0.677,0.741,4fK6bgzyKt4EIv3R1wrUtl,-2.829,0.0743,0.371,97.011,10,2.37E-06,give nervous smile try understand side show care cant stay room shes consumed everything thats goin say whatever happens dont let go hand everything alright assures doesnt hear word say preoccupied shes afraid afraid theyve right doesnt know say prays whatever whatever whatever,48,0.103,0.565,4,295667,1,1
414,Threatened,Michael Jackson,86,['pop'],6920822,0.86,0.73,6zD1z7vVrq3fYEuDDr2Fxi,-4.303,0.236,0.192,97.026,1,0,tonight story somewhat unique call different kind introducing monster arrived village major ingredient recipe fear unknown person thing soon met know every thought feel every emotion oh yes forget something didnt forgot introduce monster youre fearing cause know im beast watching sleep youre bed im underneath youre trapped hall face wall im floor fall scream cause im living dead dark thought head know said,41,0.404,0.397,4,258960,0,1
415,Die Verdammten ,Die Krupps,37,"['dark wave', 'ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte']",18128,0.5,0.86,2aJIgyOvF48IaFcYmD0VST,-7.412,0.0419,0.0967,119.899,2,0.796,nan,5,0.372,0.428,3,63613,0,0
416,Kaltes Herz,Die Krupps,37,"['dark wave', 'ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte']",18128,0.562,0.981,3VNJAKFlyCdECK2X6n0LpK,-2.928,0.044,0.00288,102.964,1,0.335,ich wei du tust ich wei warum du e tust du wehrst dich ohne ea zu wissen überschreitest grenzen um auszureissen mit dem norman zu brechen dich von den ketten zu lösen alles erdrückt dich lässt dich handeln du kennst dich selbst nicht mehr haben sie au dir gemacht da haben sie au dir gemacht du stehst auf starken schmerz du hast ein kaltes herz du bist innerlich zerissen dich plagt mitunter dein gewissen,17,0.271,0.474,4,286293,0,0
