S No,Song Name,Artist Name,Artist Popularity,Artist Genres,Artist Followers,Danceability,Energy,Track ID,Loudness,Speechiness,Acousticness,Tempo,Key,Instrumentalness,Lyrics,Popularity,Liveness,Valence,Time Signature List,Duration,Hit,Artist Hit
502,Room On The 3rd Floor,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'postteen pop']",275906,0.566,0.847,3j3Zrq7CiZtidBdcDrVIrd,2.601,0.0265,0.108,89.939,4,0,room third floor asked im tired enough sleep one bed broken next room air stuck heat outside guest upstairs bout room thats got tv loud guess time like remind ive got keep foot ground wake early round seven,40,0.11,0.513,4,196800,0,0
503,That Girl,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'postteen pop']",275906,0.441,0.973,21fkN5QbjlzGqDsmR0Ops1,1.911,0.0793,0.0435,174.366,8,0.000123,one two three four went guy eye girl looked fine blew mind mine said hey wait cause im speak friend said didnt care cause loved long hair love air looked rest history dude youre cause youre never gonna get girl youre never gonna get girl hour,40,0.0716,0.676,4,197213,0,0
504,Hypnotised,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'postteen pop']",275906,0.51,0.818,4E0yLdSSJPCcJJgw5a3i3q,2.339,0.0278,0.0544,176.775,7,0,feel like ive threw bag door road came home find floor rain began pour got cold kept telling lie dont get say last goodbye goodbye time longer mine youve left cant seem get mind thats,32,0.174,0.816,4,182307,0,0
505,Saturday Night,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'postteen pop']",275906,0.396,0.943,4xtIFwvm3MGfxMbH61DRt5,2.618,0.0535,0.0126,185.363,1,0,parent town got round said gonna party tonight dad got truck ill come pick anyone want come ride wanna drink bottle sink people inside know everybody like party night well every girl school deep end pool wanna take dip bring start light gotta find girl like better hope shes already drunk,29,0.0479,0.664,4,167720,0,0
506,Met This Girl,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'postteen pop']",275906,0.533,0.953,0ZJtz3NgruPdlsqdnGJ0B6,2.264,0.0871,0.0115,181.607,2,2.54E-06,well met girl day hope dont regret thing said laughin im glad met girl didnt walk away think havin good time laughin time together walk room heart go boom walk room heart go boom tried take home said youre good,28,0.0865,0.82,4,166800,0,0
507,She Left Me,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'postteen pop']",275906,0.354,0.652,4QowG1AiYZCb04B0NiSRNH,4.46,0.0294,0.0235,205.385,7,0,walked said didnt wanna anymore could ask gone door didnt know wrong cant move since left told dont worry youll ok dont need believe youll fine,32,0.138,0.569,3,205893,0,0
508,Down By The Lake,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'postteen pop']",275906,0.554,0.931,107d3N4dOswoY3DwCA0jZM,2.765,0.0426,0.029,89.999,10,0,well youd better get home cause daddy awake said saw last night making boy hate doesnt look way said look pretty dont got seen star foot way better daddy town oh baby youve got nothing prove decide go doesnt mean gotta know,28,0.167,0.966,4,157653,0,0
509,Unsaid Things,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'postteen pop']",275906,0.54,0.921,67tkulBDck89z3OoIHbznU,2.358,0.042,0.207,139.901,0,0,girl moved road leg ive ever seen back wrote letter say loved face memory seven year gone ive grown shes moved im still holding chorus still got many thing wanna say cant wait another day wish knew still wait wondering remember,28,0.31,0.741,4,205480,0,0
510,Surfer Babe,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'postteen pop']",275906,0.531,0.96,2Za1tWKA0twNY2vRzsMbFb,3.032,0.0958,0.0596,177.287,8,0,well 4 hangin place weve got board later gonna catch wave well thats said left bed radio book read let truth known wanna date babe hope im little late never know gonna say dont think type know dont know im gonna get thing ive feelin dont think know name babe know hard thing,33,0.307,0.941,4,153520,0,0
511,Not Alone,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'postteen pop']",275906,0.227,0.749,5KUUQe1L252zCSvghOdLpD,3.451,0.0319,0.0207,182.086,4,2.54E-05,life getting harder day day dont know say yeah mind growing weak every step take think yeah cause im alone im alone im alone get train yeah tired radio keep playin tired song know long go oh wanna go home,30,0.106,0.248,4,258293,0,0
512,Broccoli,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'postteen pop']",275906,0.61,0.867,08KwAnzoEdYRdOHsxmCxSF,2.782,0.037,0.0655,132.633,7,0,everything goin way done doesnt know im kitchen co called thats said wasnt coming round known much better hard cant forget keep playin around im trying hard put much pressure wanted let know care blowing candle,34,0.118,0.755,4,211253,0,0
513,The Humming...,Enya,75,['celtic'],900326,0.569,0.282,15Zt4Z0N6JMwyNp1vLQNfi,13.773,0.0274,0.876,88.623,8,0.854,light future wave sea sea road wing like kiss year moment fall dust remember,60,0.0997,0.215,4,225120,1,1
514,So I Could Find My Way,Enya,75,['celtic'],900326,0.14,0.311,2ImwOBqAHn3mHyLJ4HBTbk,14.93,0.0417,0.929,177.799,2,0.426,thousand dream gave held high held high year could find way long love held high held high holding back sea could find way,59,0.109,0.0778,3,265960,1,1
515,Even In The Shadows,Enya,75,['celtic'],900326,0.535,0.34,4jBHJDHmet3Ms00S1ouWL9,13.135,0.0244,0.837,95.891,2,0.978,even shadow turn around find walk away even whisper wind come steal word say could fall keep falling could call keep calling wonder love wonder forever even silence,56,0.115,0.262,4,254240,1,1
516,Echoes In Rain,Enya,75,['celtic'],900326,0.693,0.396,3WdBXPv7WUY9fZ6YyTpX6M,9.428,0.0298,0.826,93.875,9,0.803,ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah wait sun watching sky black night pas taking star far away everything flow come another new day ah ah ah ah ah ah ah wind throw night silver gold turn light im road know way everything flow come another new day,62,0.0847,0.499,4,215453,1,1
517,I Could Never Say Goodbye,Enya,75,['celtic'],900326,0.125,0.143,1SE1SIvwiF8xA1fgBJeAfl,18.37,0.042,0.961,75.262,1,0.487,night come without tear walk alone youre longer day turn year could never say goodbye sadness eye,50,0.129,0.11,3,209947,1,1
518,Dark Sky Island,Enya,75,['celtic'],900326,0.406,0.246,5vU7lm9m3RmVOSzBbqXyIN,13.762,0.0298,0.929,96.616,1,0.539,listen wave speak blue voice sea whisper touch shore come back come back boat boat upon wave come find light darkness sky come back come back,55,0.112,0.211,3,297440,1,1
519,Sancta Maria,Enya,75,['celtic'],900326,0.347,0.378,2Dr10eCjsJ7MVORP80yMAV,10.447,0.0282,0.709,100.212,2,0.98,sanctum maria sanctum maria sanctum maria sanctum maria sanctum maria maria maria sanctum maria maria maria,48,0.101,0.131,3,231640,1,1
520,Astra Et Luna,Enya,75,['celtic'],900326,0.451,0.192,4Rk3ynSRkB2vJUgyC6er0S,14.747,0.0287,0.921,137.254,5,0.908,et et,48,0.12,0.188,4,201093,1,1
521,The Loxian Gate,Enya,75,['celtic'],900326,0.4,0.399,1eVosR3JxBfD0KDbKAK5ep,12.192,0.0279,0.744,76.72,2,0.989,ay ay ah ay ay ah ay oooo oooo dee oooo oooo dee,48,0.0938,0.312,4,214880,1,1
522,Diamonds On The Water,Enya,75,['celtic'],900326,0.369,0.173,3pSWr2EpMNomEOVCYAuqrD,15.522,0.031,0.86,97.005,9,0.112,ah ah ah ah ah ah ahh listen river echo softly memory sound summer,48,0.0978,0.102,3,215387,1,1
523,I Feel Love ,The Dead Weather,53,"['alternative rock', 'bluesrock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.404,0.919,7nifNyg6rF6abgtg8MG0D6,6.76,0.139,0.0091,93.92,4,0,nothing color cross desert nothing alive black top know mind nothing color gray pill nobody cry shine still nothing alive feel love every million mile feel love every feel love every million mile feel love every nothing color,56,0.0932,0.207,4,196000,1,0
524,Buzzkill,The Dead Weather,53,"['alternative rock', 'bluesrock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.591,0.851,1X0qFXYJrRuEAMBaQ2JHIW,7.058,0.0724,0.00453,122.193,6,0.00396,oh lord forget im fine oh lord forget let ride oh lord ive got mind please mercy given stop dont stop,39,0.107,0.622,4,188077,0,0
525,Let Me Through,The Dead Weather,53,"['alternative rock', 'bluesrock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.563,0.552,4py998P9qkiiKXhCfvWfpf,7.566,0.0594,0.0865,127.148,1,8.73E-05,lovin wild thing stand way im gonna baby till im free shining like glass wound say got hanging like bar back west try pull know ill save best shot boom boom boom shot boom boom boom trouble heart sing sing im gonna dig till cut,36,0.0961,0.471,4,257601,0,0
526,Three Dollar Hat,The Dead Weather,53,"['alternative rock', 'bluesrock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.326,0.853,09cYyZlwLtT7qLzOseA6cN,8.56,0.0711,0.0117,166.002,9,5.99E-06,im bad man jackie lee everybody jackie said johnny cant see love everybody jackie lee johnny said jackie dont take life got three young kid wife jackie told johnny youre acting crazy know baby youre crazy,41,0.102,0.137,1,203829,0,0
527,Lose The Right,The Dead Weather,53,"['alternative rock', 'bluesrock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.368,0.795,5c4N2GAzTg08SwCChIP2SA,6.935,0.0671,0.0469,73.772,9,2.64E-05,always knew put poison lost reason long ago broken ghost believe seen know listen tell mean clear air air around killing isnt leave dont come back,35,0.0964,0.549,4,198397,0,0
528,Rough Detective,The Dead Weather,53,"['alternative rock', 'bluesrock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.387,0.874,0FtBpIAlKcXEwr6CEnZm33,7.869,0.134,0.059,121.49,7,0,youre may right kind men cannot forget night youre rough eye person guy master cop hear dont make run baby dont make run dont make run baby dont make run well ill make story trip mirror youre tired,37,0.113,0.428,4,183297,0,0
529,Open Up,The Dead Weather,53,"['alternative rock', 'bluesrock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.368,0.797,7k2UfLPIGRIaj53WBsvztk,7.202,0.0695,0.088,138.791,4,0.000216,river theyre moving bird got stuck ceiling breathe little thing make go knew hold id build wall know know would hand faster pen end written still dry hope im wrong open open see rose grew go get broken hope place feeling look space mean say name well say,32,0.333,0.254,4,230947,0,0
530,Be Still,The Dead Weather,53,"['alternative rock', 'bluesrock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.416,0.68,6sSu8zOI1czxfHks3jwlKn,9.318,0.0778,0.128,130.31,7,2.47E-05,still young heart never fall apart still young heart never fall apart dear must learn still really really know show youre right shine light wonder know hell dont pray like window dont say word like sit back heart say like everybody get turn thats girl im like early bird tryin get got say dont deserve youre gonna learn treat like leave let burn eat em like leavin dont get foreign trip taken see face,33,0.0762,0.412,4,168173,0,0
531,Mile Markers,The Dead Weather,53,"['alternative rock', 'bluesrock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.414,0.856,27hlPrb9kQ08zYZBXZlDOl,5.91,0.132,0.235,133.185,2,1.19E-05,cold white win black used play dont play used playing hotel game eating truck stop name core count mile door door big boy bad girl grind teeth stereo big boy bad girl grind teeth stereo creep dont move breeze like used bend knee silver im round world space teeth,33,0.372,0.509,4,226653,0,0
532,Cop and Go,The Dead Weather,53,"['alternative rock', 'bluesrock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.463,0.943,4xGKuBSBIndRDcZ0xlxSpT,7.719,0.177,0.092,171.494,4,5.00E-06,beautiful eye long gone beautiful eye beautiful lie set stone come alive take life form look uhhuh like got shit uhhuh cop like cop go come shaking old come eating whole pie sky beautiful eye strange beautiful eye danger zone,33,0.15,0.124,4,247083,0,0
533,Too Bad,The Dead Weather,53,"['alternative rock', 'bluesrock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.411,0.972,49SV4KgqZ8P8OY2i85cGm9,5.969,0.167,0.00711,118.256,4,0.158,hey hey hey hey know body know twist well getting low came im going back yeah im going back im going back bed baby bad know story end,31,0.0876,0.259,4,227098,0,0
534,Impossible Winner,The Dead Weather,53,"['alternative rock', 'bluesrock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.454,0.542,7Gjx9I402XBgaRQkC2rNma,7.927,0.0256,0.276,93.897,9,5.83E-05,im desert sun ever endless sea drop blue white shouldnt im wheel going round mirror house made way feel holding everything come gone need gimme form everything ive ever seen dont long im ill every night name light im dark end street,34,0.166,0.193,4,240219,0,0
535,DEATHCAMP,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.581,0.746,2u1tKPsxhwigi5BNbXihB0,5.495,0.0422,0.0149,101.881,10,0.000276,excuse mister please turn light dont really like camera man shit dont feel right dont really wanna sir fuck mean cant wear hat got fucked think care nigga hope little nigga listening boy bitch like blind nigga used make fun vision pay stuck special asked im making plate washing dont mind get fuck kitchen keep butt fuck million new school never catch none fucking hope fucking nigga offended search thats aint cut made shit went bought man got much drop motherfucker hate,0,0.594,0.455,4,189703,0,1
536,BUFFALO ,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.347,0.824,3h0P4TXrlrv9Lj0z7FS36I,5.054,0.106,0.00457,168.53,2,0.000266,god cant wait see look yall nigga face boy surprised thought isnt fuck mountain dew nigga made told em ill word book book page fuckin attitude like book im pray god six book favorite lip pick pack creator fuckin kill cold rock wont find keep bitch im said seem last time team sick making nigga took shouldve bought,0,0.356,0.12,4,159964,0,1
537,PILOT ,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.596,0.869,4SUQbrebZgvSX8i3aYHMB6,2.389,0.062,6.32E-05,109.998,5,0.0491,fly bird wind wanna go nine ten taking baby hold hand feel like wind seat turn everything got attention im bout take im new bitch aint bring extra trip bring like hate america brand new camera nigga dont talk fore fuckin sit doin three much im bitch dont get fucked youll get fucked im far ahead nigga im future yall dont even know like im dead nigga im sayin look yall stupid shit,0,0.0476,0.545,4,209412,0,1
